round,accuracy,training_time,round_time
85,75.84097859327217,21.006487172096968,40.54182664677501
86,78.89908256880734,21.241065591573715,41.80503520742059
87,81.80428134556576,20.510007437318563,40.05645810440183
88,79.96941896024465,21.48871113359928,41.007148172706366
89,80.58103975535168,19.704199101775885,39.82288786768913
90,74.77064220183486,20.169041503220797,41.18471575528383
91,81.49847094801224,20.49565790593624,40.51450616121292
92,81.9571865443425,21.015966195613146,40.29368023946881
93,76.60550458715596,20.90529353544116,41.129576701670885
94,74.61773700305811,20.44223862886429,41.60082679241896
95,78.13455657492355,20.001481138169765,40.57238571345806
96,80.73394495412845,20.91013514250517,40.71958455070853
97,81.19266055045871,20.361462518572807,41.48678760975599
98,79.51070336391437,20.845368418842554,40.29558550938964
99,81.9571865443425,19.92618552595377,40.71471678093076
100,82.7217125382263,20.714512642472982,40.80418957024813
101,80.42813455657493,21.000972919166088,40.92059243097901
102,81.03975535168195,20.600652672350407,41.6298792809248
103,84.09785932721712,20.341011554002762,41.631686963140965
104,82.11009174311926,21.187307480722666,40.86438998952508
105,88.07339449541286,20.342550914734602,40.78432646766305
106,88.68501529051987,20.31700538471341,40.42845970019698
107,90.67278287461774,20.72903509810567,41.0177294164896
108,84.09785932721712,20.299201026558876,41.17118962481618
109,89.90825688073394,20.769989658147097,40.71294664219022
110,80.73394495412845,20.493975304067135,40.56674747914076
111,78.2874617737003,20.577863976359367,41.96387541666627
112,84.86238532110092,20.772749684751034,41.30539505183697
113,85.47400611620795,20.37953145429492,39.72007675841451
114,82.87461773700305,20.806127302348614,40.913422372192144
115,81.80428134556576,20.771783091127872,41.34132781624794
116,85.01529051987767,20.56028039008379,41.632165014743805
117,84.09785932721712,20.40614887699485,40.856903091073036
118,82.11009174311926,20.194630172103643,41.12149655818939
119,81.49847094801224,20.375862292945385,41.395083498209715
120,83.02752293577981,20.48945165425539,40.174897979944944
121,85.16819571865443,20.84477287903428,40.20187119022012
122,86.08562691131499,20.476952522993088,41.14517665281892
123,84.40366972477065,20.267518501728773,40.72023695707321
124,84.25076452599389,20.31448957324028,41.856658946722746
125,80.42813455657493,20.797214400023222,41.43485056236386
126,83.63914373088684,20.208829138427973,40.59535678848624
127,82.7217125382263,19.992295265197754,41.40859254077077
128,85.93272171253822,20.802239526063204,41.45217365026474
129,81.9571865443425,20.270344361662865,40.54336639866233
130,75.99388379204893,20.072703685611486,40.25387593358755
131,82.41590214067278,21.446660447865725,40.350054528564215
132,84.09785932721712,20.100271224975586,41.13844879716635
133,85.77981651376146,20.55307613685727,40.64052303135395
134,85.93272171253822,20.564687848091125,40.355186715722084
135,82.11009174311926,20.889141865074635,41.162336241453886
136,83.18042813455658,21.344786629080772,41.95623278617859
137,86.23853211009175,22.221953250467777,41.32356463000178
138,84.86238532110092,21.44699550792575,41.502319008111954
139,83.79204892966361,20.365524888038635,40.634798876941204
140,82.56880733944955,19.903065145015717,40.578493148088455
141,86.08562691131499,19.998243641108274,40.88415398448706
142,85.16819571865443,20.93833300843835,40.33964642509818
143,85.01529051987767,20.593974947929382,40.78506936877966
144,85.3211009174312,21.10087138041854,40.68877833709121
145,92.04892966360856,20.375390484929085,41.40116807073355
146,80.58103975535168,20.163809932768345,40.70579777657986
147,78.44036697247707,20.226386360824108,40.7539726421237
148,83.4862385321101,20.667210705578327,41.88081954047084
149,84.09785932721712,20.429961286485195,40.42295005917549
150,83.63914373088684,21.08398798108101,41.6668390147388
151,86.54434250764525,20.382190365344286,40.72108456492424
152,85.01529051987767,20.07730408385396,40.755045898258686
153,77.67584097859327,20.082839339971542,40.4427406527102
154,85.3211009174312,21.416489113122225,40.78705915808678
155,85.47400611620795,21.008366979658604,40.984258618205786
156,83.33333333333334,20.539687748998404,41.26844713836908
157,83.63914373088684,21.24568310007453,41.117952939122915
158,85.01529051987767,20.060008212924004,40.8450716547668
159,90.06116207951071,20.426430750638247,41.6043362505734
160,76.29969418960245,20.81957371905446,41.128741938620806
161,83.79204892966361,20.41252139955759,40.179684184491634
162,84.5565749235474,20.71237149462104,41.317483600229025
163,83.33333333333334,20.38450613617897,40.46165559068322
164,91.59021406727828,20.557320829480886,40.00936409831047
165,85.01529051987767,20.499129746109247,40.911412071436644
166,83.4862385321101,20.495351899415255,40.467608608305454
167,78.74617737003058,20.94013936445117,41.02445976436138
168,86.69724770642202,20.91520695388317,41.328743636608124
169,89.29663608562691,20.90562167391181,41.18567767739296
170,85.01529051987767,20.64908266812563,41.60195425525308
171,85.77981651376146,21.176872689276934,40.83677829056978
172,82.7217125382263,20.10083806887269,40.971570298075676
173,84.5565749235474,20.09807838872075,40.63930428773165
174,84.70948012232415,19.541466634720564,40.17205949872732
175,62.079510703363916,20.1096864156425,41.41012658551335
176,67.12538226299695,20.975592389702797,40.860322281718254
177,81.34556574923548,19.932892747223377,41.00607169792056
178,79.0519877675841,21.445785589516163,41.10020365938544
179,83.4862385321101,20.522275641560555,40.68605521693826
180,85.93272171253822,20.349384546279907,40.79015313833952
181,84.70948012232415,20.84664897993207,40.92639585956931
182,85.16819571865443,20.157076127827168,41.023144729435444
183,85.16819571865443,20.93658409640193,41.5703387260437
184,86.23853211009175,20.05114133656025,40.36838696524501
185,86.08562691131499,20.49436728283763,40.19604481011629
186,85.16819571865443,19.910236414521933,40.777511455118656
187,83.79204892966361,20.903619159013033,40.858035400509834
188,86.08562691131499,20.133718986064196,40.68687490746379
189,84.40366972477065,20.62677677720785,41.569504637271166
190,90.36697247706422,20.739347998052835,40.85392364114523
191,83.94495412844036,20.66925408691168,41.33107018843293
192,88.2262996941896,20.954612012952566,41.378264997154474
193,84.70948012232415,20.176033779978752,41.36029525101185
194,81.34556574923548,20.50186026096344,41.17430732771754
195,85.47400611620795,20.62297935783863,41.182087529450655
196,72.32415902140673,20.868048381060362,41.2274277433753
197,84.09785932721712,21.30936762690544,40.534462083131075
198,83.63914373088684,20.47397154942155,41.299286339432
199,82.87461773700305,20.668430011719465,41.183813098818064
200,89.90825688073394,20.630809880793095,41.16159325838089
201,92.04892966360856,20.287929575890303,40.09808159247041
202,84.25076452599389,20.0880129262805,40.46962523087859
203,90.67278287461774,20.543214332312346,40.947356425225735
204,91.43730886850153,20.85041692480445,41.32371276989579
205,90.97859327217125,20.434709575027227,41.81671393662691
206,82.7217125382263,21.455357242375612,41.590080704540014
207,81.65137614678899,20.40106700360775,40.35574675351381
208,81.19266055045871,19.957326237112284,40.63073446974158
209,80.42813455657493,20.714884225279093,40.102326795458794
210,89.60244648318043,20.49508860707283,41.65908093377948
211,83.02752293577981,20.30443314090371,41.38471969217062
212,83.63914373088684,20.435540728271008,41.147908706218004
213,85.01529051987767,20.757998157292604,40.59053245559335
214,85.01529051987767,20.934732496738434,40.51057802140713
215,83.18042813455658,20.443945076316595,40.24186619743705
216,84.09785932721712,21.07163169980049,41.305201172828674
217,85.77981651376146,20.37066361308098,42.14664330333471
218,85.47400611620795,20.533291783183813,41.87969035282731
219,84.40366972477065,21.122081756591797,40.77144017070532
220,83.63914373088684,20.643220327794552,41.295802518725395
221,82.26299694189603,20.504507206380367,41.27588728442788
222,84.5565749235474,19.676539108157158,41.134765315800905
223,87.76758409785933,20.14021971449256,42.37395586818457
224,90.51987767584097,20.864499736577272,39.873298306018114
225,90.06116207951071,19.738949447870255,40.803659707307816
226,89.75535168195718,20.645841617137194,40.57276698574424
227,87.30886850152905,20.46230199187994,40.30920396000147
228,91.28440366972477,20.615441359579563,40.508684415370226
229,87.46177370030581,20.798204492777586,40.50820925831795
230,78.59327217125383,21.469973668456078,40.42291998118162
231,84.5565749235474,20.919591177254915,40.82719058543444
232,82.41590214067278,20.382533609867096,40.27205378562212
233,81.49847094801224,20.61679909005761,41.612425331026316
234,82.7217125382263,19.787942063063383,40.44615449011326
235,88.9908256880734,21.265565410256386,41.19587229564786
236,84.09785932721712,19.860876727849245,40.57615013793111
237,85.16819571865443,21.236538540571928,41.66695959866047
238,84.86238532110092,20.45557238161564,40.848652962595224
239,83.02752293577981,20.930275049060583,40.0735739544034
240,84.70948012232415,20.414192475378513,40.82426583021879
241,84.70948012232415,21.11056973040104,41.35337220132351
242,85.3211009174312,21.472239084541798,41.93611957132816
243,83.79204892966361,20.239833019673824,40.84181463345885
244,82.11009174311926,21.118042439222336,41.644154477864504
245,84.86238532110092,20.37978731095791,41.50211821496487
246,83.94495412844036,20.88156520575285,40.65447574481368
247,84.25076452599389,22.013123776763678,41.109292436391115
248,84.25076452599389,21.266691744327545,41.070302195847034
249,84.40366972477065,19.5639019459486,40.45520481094718
250,84.5565749235474,20.63050952553749,41.189085986465216
251,90.97859327217125,20.218724198639393,40.74805825203657
252,86.23853211009175,20.85743910074234,41.781889885663986
253,91.43730886850153,20.139390904456377,40.88058416545391
254,84.09785932721712,20.878727328032255,40.71568228304386
255,90.97859327217125,20.765887428075075,41.739833295345306
256,90.67278287461774,20.418909180909395,41.249705608934164
257,84.86238532110092,20.824403330683708,40.86541713029146
258,84.5565749235474,20.538646776229143,40.874380104243755
259,84.40366972477065,20.115818474441767,41.06305740401149
260,90.97859327217125,20.479012791067362,40.64321693405509
261,77.98165137614679,20.439526807516813,40.888992335647345
262,88.9908256880734,19.914876736700535,40.78114999830723
263,89.75535168195718,21.043566722422838,41.01368125900626
264,90.51987767584097,20.647835064679384,40.81773730739951
265,90.51987767584097,20.197186768054962,40.760914005339146
266,90.67278287461774,20.86324630305171,40.574414785951376
267,83.63914373088684,20.251801021397114,40.9242261685431
268,85.01529051987767,20.57860127836466,42.04866476729512
269,83.4862385321101,20.44137056544423,40.56017493829131
270,90.67278287461774,21.271385796368122,40.892829071730375
271,89.29663608562691,20.576044723391533,41.01569449529052
272,85.3211009174312,20.056895975023508,40.98614216968417
273,85.47400611620795,20.452794190496206,41.7741932682693
274,86.23853211009175,20.527011264115572,41.48018913716078
275,84.09785932721712,21.30738142132759,40.32772557809949
276,85.01529051987767,20.64832802861929,41.494615476578474
277,84.40366972477065,20.420487970113754,41.62260543182492
278,91.59021406727828,20.80309835448861,41.42668601125479
279,90.67278287461774,20.3993958234787,40.402929183095694
280,87.00305810397553,21.028041273355484,40.57572674751282
281,85.62691131498471,20.588289994746447,39.757676877081394
282,83.79204892966361,20.868336111307144,40.340373780578375
283,83.4862385321101,21.036487504839897,40.07748018950224
284,83.79204892966361,20.949401076883078,40.78323643654585
285,83.33333333333334,20.414160523563623,40.92332682013512
286,84.40366972477065,20.786910232156515,41.210909113287926
287,85.16819571865443,20.54272360727191,40.94760174304247
288,82.56880733944955,20.988917142152786,41.14273165166378
289,83.94495412844036,21.226167917251587,41.16274796798825
290,85.77981651376146,20.8361832536757,40.752298444509506
291,84.09785932721712,21.099651467055082,40.27533155307174
292,84.25076452599389,21.10189149528742,40.721042696386576
293,83.33333333333334,20.808570716530085,41.10490142926574
294,89.90825688073394,21.119216818362474,40.56965035200119
295,90.06116207951071,20.55213810876012,42.14551190286875
296,89.90825688073394,20.319571997970343,41.61571664363146
297,87.00305810397553,20.146186411380768,41.092347145080566
298,82.87461773700305,20.02490147948265,40.7353805527091
299,91.28440366972477,21.56971037387848,40.946232460439205
300,82.26299694189603,21.27842216938734,41.38166328892112
301,90.51987767584097,21.372855484485626,40.715128399431705
302,89.75535168195718,21.74668464064598,41.18579840660095
303,89.90825688073394,20.947237361222506,41.18805079907179
304,88.83792048929664,20.215950042009354,40.977553963661194
305,88.53211009174312,19.98975246027112,40.69634032994509
306,88.68501529051987,21.00047592446208,40.23836662620306
307,91.13149847094802,20.216359339654446,41.183826584368944
308,83.33333333333334,21.28304808959365,41.281658064574
309,90.82568807339449,20.471289336681366,41.076989986002445
310,81.9571865443425,21.01130773499608,42.08855175599456
311,82.41590214067278,20.857459627091885,41.44211221113801
312,90.97859327217125,21.313295237720013,41.83412692695856
313,86.3914373088685,21.4711058922112,40.423287492245436
314,89.14373088685015,20.7768333889544,41.51698509976268
315,88.07339449541286,20.115294605493546,40.977496054023504
316,74.61773700305811,20.723836671561003,41.19060808047652
317,89.14373088685015,20.266018867492676,40.053184516727924
318,88.37920489296636,20.386706233024597,41.657505601644516
319,89.14373088685015,21.35282449796796,41.03164082020521
320,84.09785932721712,20.23018278926611,41.641001991927624
321,88.07339449541286,21.25741257146001,40.89050458371639
322,88.07339449541286,20.077221889048815,40.195094376802444
323,88.53211009174312,21.02539313957095,40.789596039801836
324,84.09785932721712,21.157967507839203,41.155406188219786
325,91.43730886850153,20.765534833073616,41.07386898994446
326,90.67278287461774,21.033373437821865,40.90745601803064
327,83.79204892966361,21.370554350316525,41.068799681961536
328,89.29663608562691,20.238601583987474,40.347191739827394
329,91.43730886850153,20.3018560372293,41.59283405542374
330,83.94495412844036,20.180954664945602,40.53522613272071
331,91.43730886850153,20.38056129962206,39.79864254593849
332,89.60244648318043,20.22083915397525,40.373881716281176
333,90.97859327217125,20.486165300011635,40.328266598284245
334,90.51987767584097,20.37857596576214,41.331933442503214
335,84.25076452599389,20.209146302193403,40.54037564992905
