round,accuracy,training_time,round_time
151,66.05504587155964,19.80952125415206,20.88987010344863
152,65.59633027522935,19.457588881254196,21.45317418128252
153,58.103975535168196,19.456840753555298,21.754806239157915
154,78.13455657492355,20.155892428010702,21.728997468948364
155,78.74617737003058,20.05226467549801,22.12606704235077
156,76.75840978593273,20.40805746242404,21.627340987324715
157,78.2874617737003,19.9188281185925,21.620951421558857
158,79.66360856269114,19.985752630978823,20.725812755525112
159,83.33333333333334,20.355164665728807,21.610667638480663
160,69.26605504587155,20.087381668388844,21.589191626757383
161,75.99388379204893,19.873406793922186,22.184064008295536
162,73.08868501529052,19.99353325366974,21.935672033578157
163,76.91131498470948,19.729214303195477,21.115317851305008
164,71.55963302752293,19.62667553126812,21.82364433631301
165,82.11009174311926,19.321990367025137,21.521162305027246
166,75.53516819571865,19.89477751776576,22.052448872476816
167,83.02752293577981,19.782258044928312,21.972406189888716
168,81.34556574923548,20.792567517608404,21.740450263023376
169,72.93577981651376,19.859062422066927,21.915616892278194
170,73.39449541284404,20.250480845570564,21.7944138944149
171,76.60550458715596,19.766368929296732,22.343869883567095
172,82.7217125382263,20.46119984984398,21.46703516691923
173,76.14678899082568,19.373372107744217,21.776620753109455
174,75.84097859327217,19.413207586854696,22.141764767467976
175,75.22935779816514,20.807311199605465,21.749513797461987
176,74.15902140672783,20.145854830741882,21.372632440179586
177,75.68807339449542,19.80326507613063,22.017825659364462
178,62.99694189602446,19.736040148884058,21.224484901875257
179,70.64220183486239,19.47457605600357,21.865400280803442
180,65.29051987767585,19.715674106031656,21.9574728384614
181,40.0611620795107,20.620993204414845,21.43718794733286
182,57.95107033639144,19.51250733062625,22.41492821276188
183,70.33639143730886,19.77617485076189,20.87157814577222
184,69.57186544342507,19.709566958248615,21.69050384685397
185,61.00917431192661,20.209361914545298,21.64883553609252
186,71.25382262996942,19.793936993926764,21.55038458108902
187,68.19571865443424,19.252570260316133,21.171081226319075
188,70.48929663608563,20.04704051464796,21.917302418500185
189,73.39449541284404,19.845070723444223,21.30480282381177
190,70.03058103975535,19.7875786870718,21.686842374503613
