round,accuracy,training_time,round_time
218,63.19702602230484,20.071125529706478,21.33722358942032
219,67.65799256505576,20.02359138429165,22.142929654568434
220,64.68401486988847,19.72397170588374,22.03102556988597
221,55.762081784386616,20.288034070283175,21.852455265820026
222,60.594795539033456,20.38864054903388,21.424056369811296
223,55.762081784386616,20.31682065501809,21.89705117791891
224,56.13382899628253,20.413271367549896,21.552273847162724
225,52.04460966542751,20.299427337944508,22.091673083603382
226,51.6728624535316,20.491822626441717,22.08342817425728
227,59.10780669144982,20.51640848070383,22.703197825700045
228,56.13382899628253,20.393188763409853,21.865618780255318
229,63.56877323420075,20.131934344768524,21.755584076046944
230,57.62081784386617,20.005266457796097,22.025915417820215
231,47.58364312267658,20.796476509422064,22.534227561205626
232,61.71003717472119,20.468183666467667,22.020966798067093
233,60.223048327137555,19.972322925925255,22.372018702328205
234,65.05576208178438,20.699221696704626,22.118894055485725
235,64.31226765799256,19.933830469846725,21.788424290716648
236,53.90334572490706,20.52470199763775,22.19262193888426
237,60.594795539033456,20.360707841813564,22.20493532344699
238,57.249070631970255,20.633703470230103,22.03156367316842
239,69.14498141263941,19.928960483521223,21.57332431524992
240,55.01858736059479,20.459623150527477,21.629151351749897
241,48.698884758364315,20.3179714679718,21.570080537348986
242,61.33828996282528,20.278565045446157,21.84055721014738
243,69.88847583643123,20.35171639174223,21.59256913512945
244,65.79925650557621,20.417869709432125,22.005223281681538
245,61.33828996282528,19.81496626511216,21.926288574934006
246,50.18587360594795,20.141912639141083,22.321933668106794
247,65.05576208178438,19.458965830504894,21.76763940602541
248,66.91449814126395,20.159066319465637,21.56777796149254
249,55.01858736059479,20.75149355828762,21.48539988324046
250,62.825278810408925,20.609822403639555,21.500561498105526
251,54.27509293680297,20.035838343203068,22.32188345119357
252,70.63197026022306,19.648718062788248,21.73819836974144
253,62.0817843866171,20.076393336057663,22.454882502555847
254,58.7360594795539,19.568753641098738,21.41213134676218
255,63.94052044609665,19.748738054186106,21.951784383505583
256,63.56877323420075,19.931041043251753,22.074814096093178
257,69.14498141263941,20.428328525274992,21.954583555459976
258,69.51672862453532,20.13116041943431,21.771727334707975
259,55.01858736059479,19.73461765423417,21.516189970076084
260,57.249070631970255,19.946436397731304,22.15469567850232
261,65.79925650557621,20.308353271335363,21.826430700719357
262,50.55762081784386,20.230460956692696,21.744906943291426
263,72.11895910780669,20.13657743856311,22.064968798309565
264,60.223048327137555,19.733616407960653,21.51901961863041
265,41.63568773234201,20.350427642464638,22.23610719665885
266,57.62081784386617,20.294869728386402,21.911624059081078
267,42.00743494423792,20.772360511124134,22.06222402304411
268,53.53159851301115,19.857434023171663,22.119655158370733
269,56.50557620817844,19.935016572475433,21.903047002851963
270,60.966542750929364,20.684103276580572,22.606748670339584
271,55.39033457249071,19.976754281669855,21.62692318111658
272,63.19702602230484,20.523076582700014,21.62356409430504
273,65.05576208178438,19.567521397024393,21.783950060606003
274,67.65799256505576,20.092100106179714,21.431776087731123
275,59.479553903345725,20.722392197698355,21.780909307301044
276,55.39033457249071,19.962575189769268,21.883285004645586
277,61.71003717472119,21.14494575560093,21.933529257774353
278,62.825278810408925,19.44457782804966,21.932023383677006
279,61.33828996282528,20.513896968215704,22.478830005973577
280,60.966542750929364,20.01047456637025,21.384992957115173
281,57.62081784386617,19.702322956174612,21.998052679002285
282,65.4275092936803,19.662414710968733,22.245737120509148
283,67.28624535315984,20.462034985423088,22.045809216797352
284,66.91449814126395,20.14285173267126,21.911228235810995
285,65.4275092936803,19.372495722025633,22.15846887230873
286,56.13382899628253,19.61544483155012,21.236696865409613
287,68.77323420074349,19.560934394598007,21.718360643833876
288,67.28624535315984,20.02111279591918,21.7802450992167
289,66.54275092936803,20.13656362146139,21.17376722022891
290,69.14498141263941,20.374138046056032,22.265649631619453
291,62.0817843866171,20.314527537673712,21.941675547510386
292,46.84014869888476,20.35316724702716,21.58385255932808
293,66.91449814126395,19.83579622581601,21.93621664866805
294,46.09665427509294,20.983556482940912,22.411891847848892
295,62.825278810408925,21.24378204345703,22.31374730914831
296,53.159851301115246,19.742381885647774,21.587818786501884
297,47.58364312267658,20.40622941032052,22.09853744506836
298,61.71003717472119,20.004697557538748,21.85089024528861
299,71.00371747211895,19.619566824287176,21.792295053601265
300,68.40148698884758,19.813886664807796,21.63679126277566
