round,accuracy,training_time,round_time
153,53.90334572490706,19.73046999797225,21.681610263884068
154,42.00743494423792,20.19532509148121,21.867286406457424
155,52.04460966542751,19.5071466229856,21.639428570866585
156,44.98141263940521,19.012638177722692,21.20397711545229
157,50.92936802973978,19.4910674020648,21.52444126456976
158,46.468401486988846,19.766203179955482,21.030842803418636
159,39.77695167286245,19.92364940047264,21.410274047404528
160,43.866171003717476,20.209480095654726,21.55334308370948
161,39.77695167286245,19.66566303372383,21.81281505152583
162,39.77695167286245,20.16488651558757,21.74791830778122
163,49.44237918215613,20.359056059271097,20.854832015931606
164,37.9182156133829,19.639071963727474,20.868406653404236
165,36.43122676579926,20.183947164565325,21.367114294320345
166,27.509293680297397,19.766450859606266,22.158599738031626
167,36.43122676579926,19.710127845406532,21.930094551295042
168,41.63568773234201,19.604400407522917,21.585747368633747
169,40.520446096654275,20.471581384539604,21.5345071926713
170,39.03345724907063,19.89737832918763,22.098466336727142
171,51.301115241635685,20.093801613897085,21.389435037970543
172,43.49442379182156,19.679512422531843,21.7335957698524
173,47.21189591078067,19.672291487455368,21.82002080231905
174,52.78810408921933,20.00476159527898,21.72053799405694
175,33.08550185873606,20.057669386267662,22.05431368201971
176,36.43122676579926,19.40653110295534,21.18931356817484
177,47.58364312267658,19.293039586395025,21.547978151589632
178,46.09665427509294,20.108415991067886,21.689243093132973
179,37.54646840148699,19.902384098619223,21.42996710911393
180,48.3271375464684,20.345336597412825,21.947317399084568
181,33.82899628252788,20.254102528095245,22.005659140646458
182,35.687732342007436,19.471539724618196,21.60980500653386
183,34.94423791821561,19.50694201514125,21.72420947998762
184,53.90334572490706,19.24668075889349,21.349071126431227
185,42.37918215613383,19.95149712637067,21.618303887546062
186,55.762081784386616,19.539377875626087,21.89154428616166
187,48.3271375464684,19.97966820001602,21.732561003416777
188,43.12267657992565,19.740581031888723,21.706966888159513
189,55.762081784386616,19.887906350195408,21.481086760759354
190,46.09665427509294,19.972247306257486,22.075116213411093
191,49.07063197026022,19.136189933866262,20.89276511222124
192,45.353159851301115,19.51619081199169,21.662034891545773
193,39.405204460966544,20.437717087566853,21.569276571273804
194,38.28996282527881,19.66100649908185,21.83054657280445
195,38.66171003717472,20.144926112145185,22.118753727525473
196,44.237918215613384,19.4291349388659,21.190308555960655
197,58.36431226765799,19.81453286111355,21.5915071554482
198,55.762081784386616,19.8977098017931,21.1677088662982
199,53.159851301115246,20.06733889877796,21.38333684206009
200,33.457249070631974,20.416595567017794,21.410925064235926
201,46.84014869888476,19.718066029250622,22.196933038532734
202,53.90334572490706,19.982428163290024,21.703653410077095
203,55.39033457249071,19.462011478841305,21.814481668174267
204,57.249070631970255,19.991867508739233,22.242609083652496
205,46.09665427509294,19.69693373888731,21.50866464152932
206,33.08550185873606,20.363397646695375,21.734947063028812
207,47.21189591078067,20.415087182074785,21.381646994501352
208,55.39033457249071,19.467386096715927,21.361197117716074
209,54.27509293680297,19.68284348398447,21.442171201109886
210,56.50557620817844,19.977767195552588,22.06495514139533
211,48.3271375464684,19.63662565127015,21.781833827495575
212,46.84014869888476,19.82419103384018,21.478679697960615
213,54.646840148698885,20.413587506860495,21.557176649570465
214,50.55762081784386,19.613797642290592,21.5682308152318
215,59.479553903345725,19.95515736937523,21.477656174451113
216,55.39033457249071,19.392601769417524,21.82585096731782
217,53.159851301115246,19.661135725677013,22.14359237253666
218,45.353159851301115,20.027308367192745,21.14043789729476
219,43.866171003717476,19.35679629817605,21.882840514183044
220,44.98141263940521,19.797554697841406,21.44229229912162
221,57.62081784386617,20.008360411971807,21.112897530198097
222,51.6728624535316,19.99860244989395,21.794099945575
223,40.89219330855018,19.577103786170483,21.069408629089594
224,47.95539033457249,20.069562427699566,22.172000724822283
225,42.37918215613383,19.397660858929157,21.671049129217863
226,56.877323420074354,19.96315312758088,21.362642642110586
227,40.14869888475837,19.917506206780672,21.497996609658003
228,51.6728624535316,20.490353152155876,21.219201736152172
229,53.90334572490706,19.79886257648468,21.639636758714914
230,48.698884758364315,20.442680221050978,21.68202878534794
231,55.39033457249071,19.75550029799342,21.896327804774046
232,43.49442379182156,19.634986001998186,21.32738671079278
233,40.14869888475837,19.903833966702223,22.047257393598557
234,59.10780669144982,19.82435378432274,22.02439957857132
235,40.89219330855018,20.02130266278982,22.259001716971397
236,35.687732342007436,20.439381010830402,22.116531241685152
237,30.111524163568777,19.58301182091236,21.79417810589075
238,28.99628252788104,19.51458317041397,21.53897861018777
239,55.39033457249071,19.33181967586279,22.02589238062501
240,40.14869888475837,20.032134253531694,21.83148304000497
241,55.01858736059479,20.116923663765192,21.32600099220872
242,46.468401486988846,19.88781836256385,21.63339327275753
243,55.762081784386616,20.450872410088778,21.398434352129698
244,59.479553903345725,19.94557236507535,22.338841427117586
245,52.41635687732342,20.66989142820239,21.833005651831627
246,39.03345724907063,20.187009520828724,22.06951804459095
247,42.37918215613383,19.770322419703007,21.31835065409541
248,53.90334572490706,19.596980188041925,21.507235821336508
249,58.36431226765799,19.69988715276122,21.96909289062023
250,58.36431226765799,20.122558694332838,22.300646167248487
251,47.95539033457249,19.279844157397747,21.557615630328655
252,49.814126394052046,20.06514387577772,21.324667487293482
253,60.594795539033456,20.616133589297533,21.72157161310315
254,53.90334572490706,19.624374825507402,21.662504270672798
255,53.90334572490706,19.59533616527915,21.96751870959997
256,48.3271375464684,19.83176515996456,21.445825930684805
257,50.18587360594795,19.20244685560465,21.38093138486147
258,58.36431226765799,19.348877511918545,21.048100981861353
259,54.27509293680297,19.2413987852633,21.42492786049843
260,53.90334572490706,19.968325931578875,22.521776132285595
261,51.6728624535316,19.401756778359413,21.254594158381224
262,40.520446096654275,20.22772840037942,21.318773850798607
263,48.698884758364315,20.005650352686644,22.33814312517643
264,46.84014869888476,19.73284351080656,21.812792770564556
265,56.50557620817844,20.460386876016855,21.543634567409754
266,53.53159851301115,20.008448019623756,21.819356445223093
267,60.594795539033456,20.114076655358076,21.295206900686026
268,58.36431226765799,20.048665821552277,21.157085847109556
269,30.855018587360593,20.30083319172263,21.99076046422124
270,54.646840148698885,19.663824509829283,21.787370014935732
271,53.90334572490706,19.51970734447241,21.56267800554633
272,56.877323420074354,20.21767196804285,21.599848989397287
273,50.92936802973978,20.28412064909935,20.937757033854723
274,48.698884758364315,19.49406723305583,21.392081260681152
275,48.3271375464684,20.01668694615364,21.539642464369535
276,50.18587360594795,20.17386967688799,21.53573715314269
277,53.53159851301115,19.660236299037933,21.349232114851475
278,59.85130111524164,19.336408779025078,21.414067577570677
279,52.04460966542751,20.3229951672256,21.947218410670757
280,48.698884758364315,20.195126570761204,21.160392552614212
281,40.89219330855018,19.523430712521076,21.906436763703823
282,49.07063197026022,19.339025802910328,22.027128528803587
283,36.80297397769517,19.25553649663925,21.125698879361153
284,48.698884758364315,19.49781246110797,21.39317474141717
285,54.646840148698885,20.373968303203583,21.43876465037465
286,42.00743494423792,19.85456446185708,21.79542488604784
287,41.63568773234201,19.87638371065259,21.58351343870163
288,54.646840148698885,19.49287671968341,21.602536465972662
289,56.50557620817844,19.80008252337575,21.932810552418232
290,56.13382899628253,20.355011582374573,21.995066229254007
291,59.10780669144982,20.817012559622526,22.574515148997307
292,56.50557620817844,20.233547557145357,21.80335185304284
293,52.04460966542751,19.915178149938583,22.109281789511442
294,57.249070631970255,20.6715180426836,21.854492146521807
295,42.75092936802974,20.174327470362186,21.335611019283533
296,45.353159851301115,20.49805437400937,21.80073608458042
297,51.301115241635685,19.90698617696762,21.545339833945036
298,57.99256505576208,19.762785881757736,21.215025071054697
299,54.646840148698885,19.795718878507614,22.256578151136637
300,57.62081784386617,19.525384351611137,21.448697689920664
